SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,avg_monthly_spend,streaming_count,security_support_count
0,1,1,65,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,0,81.91538,2,3
0,0,0,8,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.0,0,78.075,1,0
0,0,0,4,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,1,67.0875,0,0
0,1,0,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,0,25.871832,0,0
0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,0,20.2,0,0
0,1,0,4,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,1,44.8375,0,1
0,0,0,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,0,18.279167,0,0
0,0,0,24,DSL,Yes,No,No,No,Yes,Yes,One year,1,Mailed check,50.6,0,53.697918,2,1
0,1,1,31,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,81.15,0,82.120964,2,3
0,1,0,1,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.2,1,55.2,1,0
0,0,0,30,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.9,0,90.77167,1,1
0,1,1,47,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.3,0,87.3883,2,3
0,0,0,54,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.0,0,106.6787,2,3
0,0,0,50,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),93.5,0,94.95,1,3
0,0,0,1,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,84.6,1,84.6,1,1
0,0,0,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,0,21.7625,0,0
0,0,0,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,25.15,0,24.206896,0,0
0,0,0,2,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,54.4,1,57.05,0,1
0,0,0,10,DSL,No,No,No,Yes,No,No,Two year,1,Mailed check,29.6,0,29.905,0,1
0,1,0,18,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.15,0,72.55278,0,0
1,0,0,11,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.0,1,101.84545,2,1
0,0,0,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,0,17.771875,0,0
0,0,0,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.6,0,88.201385,2,3
0,0,0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),109.2,0,109.42083,2,3
0,1,1,41,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),74.7,0,77.74756,2,2
1,1,0,65,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,94.4,0,94.24846,1,3
1,0,0,13,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,54.8,0,56.253845,0,2
1,0,0,4,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.35,0,68.35,0,1
0,0,0,41,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,0,61.75122,1,1
1,0,0,15,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,1,71.62,0,1
0,0,0,1,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.55,1,48.55,0,1
0,0,0,42,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,99.0,0,102.34405,1,3
0,1,0,51,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.5,0,90.579414,1,3
0,1,1,2,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,1,73.575,0,0
1,1,0,1,DSL,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,40.2,1,40.2,1,1
0,0,1,32,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),83.7,0,82.29063,2,3
0,0,0,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.85,0,19.305,0,0
0,1,1,67,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,59.55,0,61.25224,2,3
0,1,1,61,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.1,0,114.8877,2,4
0,0,0,50,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),114.35,0,115.822,2,4
0,1,0,2,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.6,1,40.275,0,0
1,1,0,29,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.0,0,42.36724,1,2
1,0,0,3,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,41.15,1,44.066666,1,1
1,0,0,13,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.9,1,104.94615,2,2
1,1,0,57,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.85,0,86.40965,1,1
0,0,0,31,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,0,49.035484,1,3
0,1,0,45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Mailed check,113.3,0,111.827774,2,4
0,1,1,61,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,88.1,0,90.60246,2,4
0,0,0,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.9,0,23.905,0,0
1,0,0,19,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.0,0,105.64474,2,3
0,0,0,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,1,18.63729,0,0
0,1,0,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.25,0,24.407747,0,0
1,0,0,16,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.45,1,94.45,2,1
0,1,0,57,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Electronic check,59.75,0,60.528946,0,3
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),24.8,1,24.8,0,0
1,1,0,20,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,107.05,0,108.6025,2,2
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.6,1,70.6,0,0
0,1,0,5,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,85.4,1,80.22,0,2
0,1,0,52,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.05,1,108.17019,2,2
1,1,0,21,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),64.95,0,63.8,1,2
0,0,0,14,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,55.0,0,55.139286,2,2
0,0,0,5,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.55,0,48.95,0,1
0,0,0,6,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,55.15,0,53.816666,0,2
0,0,0,10,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,51.2,0,49.825,0,1
0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.4,0,25.4,0,0
0,0,0,68,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,54.45,0,54.231617,0,1
0,1,1,18,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,95.15,1,98.88611,2,1
0,0,0,22,Fiber optic,No,No,No,No,No,No,One year,1,Credit card (automatic),76.0,0,81.07273,0,0
0,0,0,20,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.35,0,46.3575,0,0
0,1,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.0,1,70.0,0,0
1,0,0,8,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.5,1,75.81875,0,1
0,0,0,10,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.85,1,43.54,0,0
1,0,0,24,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.1,1,71.3625,0,0
0,0,0,35,DSL,Yes,Yes,Yes,No,No,No,One year,0,Mailed check,61.2,0,57.748573,0,3
0,1,1,23,Fiber optic,No,Yes,Yes,Yes,No,No,One year,0,Mailed check,86.8,0,84.38261,0,3
1,0,0,6,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,0,94.63333,2,0
0,0,0,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,0,18.3625,0,0
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,0,20.25,0,0
0,1,1,71,Fiber optic,No,No,Yes,No,No,No,Two year,0,Electronic check,76.05,0,76.56972,0,1
1,1,0,35,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,0,98.21429,2,1
0,1,1,40,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,74.55,0,75.39375,2,1
0,0,1,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.6,1,73.6,0,1
0,0,0,23,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.9,0,65.64348,2,0
1,0,0,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,1,99.025,2,0
0,0,0,4,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,90.4,0,89.1625,1,2
0,1,1,68,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.3,0,60.42647,2,3
0,0,1,38,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,81.85,0,82.676315,0,1
0,1,1,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.8,0,23.636538,0,0
1,1,0,32,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,1,71.97969,0,0
0,1,1,29,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,75.55,0,70.84138,2,2
1,1,1,38,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,0,98.469734,2,1
0,0,1,48,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),78.75,0,76.717705,2,2
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.25,0,19.25,0,0
0,0,0,22,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.05,0,85.73864,1,2
0,0,0,43,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.05,0,113.83954,2,4
1,1,0,5,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,0,68.32,0,0
0,0,0,5,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.6,1,83.11,1,0
0,1,1,51,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),110.05,0,111.49804,2,3
0,0,0,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.9,0,19.085915,0,0
0,1,1,38,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),80.3,1,80.49079,2,3
1,1,0,24,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,93.15,1,92.96042,2,1
0,1,0,35,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),91.5,0,92.46714,1,1
1,0,0,54,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),82.45,1,80.55741,2,3
0,1,1,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,60.0,0,59.22222,2,3
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.8,0,44.8,0,0
0,1,1,9,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,48.6,0,46.922222,0,1
0,0,0,69,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.05,0,60.531883,2,3
0,1,0,52,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.7,0,98.809616,2,2
1,1,0,11,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,82.9,0,80.00455,1,1
1,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,1,69.525,0,0
1,1,1,28,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,35.9,0,34.773212,1,0
1,0,0,17,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),82.65,0,86.473526,0,1
0,1,1,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.85,0,21.124287,0,0
0,0,0,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,0,20.24375,0,0
0,0,0,46,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),94.9,0,96.151085,1,2
0,0,0,7,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.85,1,73.03571,0,0
0,0,0,2,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,80.6,1,77.9,0,1
0,1,1,68,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),75.8,1,77.8522,1,3
0,0,0,43,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,104.6,1,110.69418,2,2
0,0,0,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,88.15,0,90.41838,2,4
0,0,0,36,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.8,0,99.04583,2,1
0,1,0,63,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.4,1,104.809525,2,2
1,0,0,32,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),54.65,0,57.190624,0,2
0,1,0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),85.75,0,87.65916,2,4
0,1,1,66,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),67.45,0,68.31288,0,3
0,0,0,63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.5,0,21.081745,0,0
0,0,1,41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,0,21.09756,0,0
1,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,72.1,0,72.1,0,0
0,0,0,2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.4,1,84.1,2,0
0,1,0,70,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.45,0,18.62143,0,0
0,0,0,23,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.95,0,43.341305,2,0
1,1,0,64,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),97.0,0,100.48281,1,3
0,1,1,37,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),62.8,0,61.587837,0,3
0,0,1,17,DSL,No,No,No,No,No,No,One year,0,Mailed check,44.6,0,40.08235,0,0
1,0,0,7,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.15,0,82.05,2,0
0,1,1,4,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.8,1,92.975,0,2
1,0,0,21,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,41.9,1,40.00476,1,1
0,0,0,10,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.25,1,84.6,1,0
1,0,0,16,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,54.1,0,55.5625,0,1
0,1,0,64,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.25,0,106.61562,2,2
1,1,0,27,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),30.75,1,29.818518,0,1
0,1,1,42,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Electronic check,97.1,0,95.6369,2,1
0,0,1,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,0,16.75,0,0
0,0,0,41,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),98.8,0,96.56464,2,2
0,1,0,58,DSL,No,No,Yes,No,No,No,One year,0,Credit card (automatic),50.3,0,49.630173,0,1
0,0,0,47,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.55,0,20.121277,0,0
0,0,0,18,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),75.9,0,76.280556,0,1
0,0,0,5,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),96.5,1,98.51,2,1
0,1,0,23,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),59.95,0,61.130436,1,1
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.15,0,19.15,0,0
0,1,0,71,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),98.65,0,98.06831,2,1
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),112.6,0,112.87014,2,4
0,1,1,33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,0,20.916666,0,0
0,0,0,2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.65,1,90.75,1,0
0,0,1,24,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,35.75,0,34.616665,0,2
0,1,1,56,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),99.75,0,100.15,1,3
0,0,0,37,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),96.1,0,98.562164,2,1
0,0,0,43,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),85.1,0,85.1686,2,3
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.35,0,25.35,0,0
0,1,0,25,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,1,102.66,2,2
0,0,0,61,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,89.65,0,87.02787,2,4
0,0,0,17,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,86.75,0,82.95588,0,2
0,1,0,41,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),86.2,0,81.44025,0,3
0,0,0,1,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.65,1,50.65,0,1
1,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),64.8,0,65.72708,2,4
0,0,0,1,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),90.85,1,90.85,1,1
0,0,0,48,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),108.1,0,105.57188,2,2
1,1,0,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,1,19.522728,0,0
1,1,0,55,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,85.45,1,88.63091,0,2
0,0,0,42,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,54.75,0,55.915478,1,4
0,0,0,44,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,90.4,0,92.34091,1,1
0,0,1,1,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.0,0,44.0,0,0
0,0,0,27,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.6,0,96.12037,2,0
1,1,0,27,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),84.8,0,85.53889,2,3
1,0,0,2,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.3,0,44.65,0,0
0,0,0,19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,0,19.344736,0,0
1,1,0,42,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.05,0,93.916664,2,0
0,0,0,66,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.05,0,90.39318,2,4
1,1,0,33,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.9,0,111.96061,2,3
0,0,0,34,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.95,1,74.24853,0,1
1,0,0,33,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,54.6,0,54.657578,2,2
0,1,1,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,0,18.047827,0,0
0,0,0,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.75,0,19.504688,0,0
0,0,0,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,0,21.60909,0,0
0,1,1,69,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.45,1,101.55942,2,1
0,1,0,68,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),55.9,0,56.6,0,2
0,0,0,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.7,0,20.97,0,0
0,0,0,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,0,20.399305,0,0
0,1,1,60,Fiber optic,Yes,No,Yes,No,Yes,No,One year,1,Bank transfer (automatic),95.4,0,96.86667,1,2
1,1,1,32,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Mailed check,93.95,0,89.42031,2,1
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,1,19.9,0,0
